,IDX,SOURCE,DITHER,RA,DEC,VEL,ABMAG,THETA,MAG_AUTO,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,MAGERR_AUTO,ERRA_WORLD,ERRB_WORLD,ERRTHETA_WORLD,CLASS_STAR
13,55,13,4,8.14612069224,-21.2713907045,0.0104815102793,25.1164132467,308.541939331,25.5318546295,0.92611682415,0.802656233311,-64.524055481,0.122070163488,0.105846621096,0.181113213301,3.32982881446E-06,2.98157669931E-06,-81.1311340332,0.88798314333
14,2564,641,1,7.96575453283,-21.5658562017,0.0105552882491,24.7063524219,155.883246089,24.5032463074,1.09051561356,1.00260210037,-45.9653892517,0.0854190289974,0.0791083946824,0.0942827537656,2.34111530517E-06,2.21182244786E-06,60.9828300476,0.945859849453
15,2565,641,2,7.96575274338,-21.5658586994,0.0105552882491,24.7063524219,155.883246089,25.139509201,1.09969568253,0.988580942154,-37.9571914673,0.0975038260221,0.0886262208223,0.107418723404,2.68695748673E-06,2.46305239671E-06,47.1745605469,0.990779519081
16,2566,641,3,7.96575117483,-21.565856627,0.0105552882491,24.7063524219,155.883246089,24.570356369,1.14107978344,1.06441426277,-71.4930496216,0.0822166576982,0.0771542787552,0.0972674638033,2.25811891141E-06,2.15158320316E-06,-82.7507629395,0.791625380516
17,432,108,1,8.06534540479,-21.5281066804,0.0105817439457,21.1680477743,73.295329016,21.5593566895,1.58301055431,1.45411801338,85.761932373,0.0122076589614,0.0114551503211,0.00422672228888,3.3474339034E-07,3.20025804967E-07,-24.6545600891,0.986042439938
18,433,108,2,8.06534577956,-21.5281062504,0.0105817439457,21.1680477743,73.295329016,21.5721416473,1.60457336903,1.47090864182,-75.7256622314,0.0134584540501,0.0123529303819,0.00448387907818,3.67468260265E-07,3.46931585682E-07,73.5786132812,0.992609679699
19,434,108,3,8.06534615089,-21.5281024248,0.0105817439457,21.1680477743,73.295329016,21.5902099609,1.58832585812,1.37241864204,-82.7205123901,0.012982705608,0.0104955257848,0.00420329114422,3.54978453743E-07,2.95431362929E-07,-74.1115722656,0.99289637804
20,2664,666,1,8.3383732919,-21.5776635419,0.0105904101994,20.6315644329,324.123876207,21.0513572693,1.6410228014,1.47572541237,-82.5727767944,0.0103540280834,0.0092347478494,0.00260102399625,2.84529647843E-07,2.57580296648E-07,-73.694519043,0.999648928642
21,2665,666,2,8.33837418327,-21.5776622212,0.0105904101994,20.6315644329,324.123876207,21.0506229401,1.6700848341,1.53537607193,-89.65184021,0.0110415164381,0.0102270394564,0.00264782086015,3.05992898575E-07,2.82325117951E-07,-55.4120864868,0.98278349638
22,2667,666,4,8.33837505643,-21.5776689943,0.0105904101994,20.6315644329,324.123876207,21.0462093353,1.70203793049,1.5873259306,-62.7012748718,0.0124123683199,0.0106908446178,0.00278676231392,3.41846600804E-07,2.97501145496E-07,45.845954895,0.996501803398
23,2160,540,1,7.98747737609,-21.4707397986,0.0106300698036,25.9984515794,147.718656344,25.5396595001,0.818146407604,0.675952374935,43.7633666992,0.148065656424,0.117318414152,0.183403491974,3.99676764573E-06,3.36697917191E-06,-29.2252044678,0.385056465864
24,2162,540,3,7.98747673898,-21.4707441474,0.0106300698036,25.9984515794,147.718656344,26.1546764374,0.719088613987,0.681730866432,-2.11903214455,0.144560188055,0.133918568492,0.246444478631,3.99957116315E-06,3.70415091311E-06,25.5232830048,0.684023559093
25,2163,540,4,7.98747976164,-21.4707444561,0.0106300698036,25.9984515794,147.718656344,25.4053783417,0.747057676315,0.557306110859,-44.4007949829,0.170459493995,0.125908136368,0.159945353866,4.57623900729E-06,3.66418566955E-06,60.656879425,0.793885588646
26,12,3,1,8.26442534649,-21.3374887356,0.0106654753368,23.2024363603,347.669711295,23.5623073578,1.46861684322,1.26172304153,73.4912109375,0.046240132302,0.0372556596994,0.0306666307151,1.28461488202E-06,1.02384194633E-06,-54.8327407837,0.859128654003
27,13,3,2,8.26442621978,-21.3374918115,0.0106654753368,23.2024363603,347.669711295,23.5079345703,1.41984665394,1.20442640781,-84.9727783203,0.0394557081163,0.0330399572849,0.0331428088248,1.08476763216E-06,9.21982632462E-07,-70.5401611328,0.93260127306
28,15,3,4,8.26442639186,-21.3374911696,0.0106654753368,23.2024363603,347.669711295,23.5019931793,1.39687979221,1.30478477478,78.1736450195,0.0417774729431,0.0378796495497,0.0299149919301,1.15453690341E-06,1.04920002286E-06,-47.3224983215,0.99681776762
